"Checked"	"Name"	"Formula"	"Annotation Source: Predicted Compositions"	"Annotation Source: MassList Match"	"Molecular Weight"	"RT [min]"	"Area (Max.)"	"Mass List Match: masslist_for_CD"	"Area: cbr_n119.raw (F1)"	"Area: cbr_n128.raw (F2)"	"Area: cbr_n151.raw (F3)"	"Area: cbr_n153.raw (F4)"	"Area: cbr_n165.raw (F5)"	"Area: cbr_o124.raw (F6)"	"Area: cbr_o127.raw (F7)"	"Area: cbr_o131.raw (F8)"	"Area: cbr_o139.raw (F9)"	"Area: cbr_o150.raw (F10)"	"Area: cbr_o154.raw (F11)"	"Area: cbr_o156.raw (F12)"	"Area: cbr_o167.raw (F13)"	"Area: cbr_o168.raw (F14)"	"Area: ct_n122.raw (F15)"	"Area: ct_n125.raw (F16)"	"Area: ct_n147.raw (F17)"	"Area: ct_n149.raw (F18)"	"Area: ct_n161.raw (F19)"	"Area: ct_n164.raw (F20)"	"Area: ct_n173.raw (F21)"	"Area: ct_o130.raw (F22)"	"Area: ct_o136.raw (F23)"	"Area: ct_o140.raw (F24)"	"Area: ct_o145.raw (F25)"	"Area: ct_o152.raw (F26)"	"Area: ct_o159.raw (F27)"	"Area: ct_o166.raw (F28)"	"Area: s06_118.raw (F29)"	"Area: s06_120.raw (F30)"	"Area: s06_121.raw (F31)"	"Area: s06_143.raw (F32)"	"Area: s06_146.raw (F33)"	"Area: s06_155.raw (F34)"	"Area: s06_158.raw (F35)"	"Area: s06_163.raw (F36)"	"Area: S06_171.raw (F37)"	"Area: syd_160.raw (F38)"	"Area: syd_n126.raw (F39)"	"Area: syd_n132.raw (F40)"	"Area: syd_n134.raw (F41)"	"Area: syd_n138.raw (F42)"	"Area: syd_n141.raw (F43)"	"Area: syd_n144.raw (F44)"	"Area: syd_n148.raw (F45)"	"Area: syd_n157.raw (F46)"	"Area: syd_n162.raw (F47)"	"Area: syd_n169.raw (F48)"	"Area: syd_n172.raw (F49)"	"Area: syd_o129.raw (F50)"	"Area: syd_o133.raw (F51)"	"Area: syd_o135.raw (F52)"	"Area: syd_o137.raw (F53)"	"Area: syd_o142.raw (F54)"	"Area: syd_o170.raw (F55)"
"False"	"PC(33:4)"	"C41 H74 N O8 P"	"Not the top hit"	"Full match"	"739.51203"	"6.389"	"330501.678910912"	"Single match found"	""	""	"279276.778325195"	""	""	""	""	""	""	""	""	""	"112796.661888651"	""	""	""	"247533.736466903"	""	""	""	""	""	""	""	""	""	""	""	""	"221858.936186357"	""	""	"330501.678910912"	"213020.796260256"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(16:0_18:1_14:3)"	"C51 H93 N O6"	"Not the top hit"	"Full match"	"815.69629"	"19.303"	"329593.209763734"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"211921.760700395"	""	""	"103801.020930231"	""	""	""	""	""	""	"75819.0018285215"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"230036.387807631"	""	""	""	""	""	"329593.209763734"	""	"84618.139776361"	""	""
"False"	"PC(6:0_24:2)"	"C38 H72 N O8 P"	"No match"	"Invalid mass"	"701.49559"	"7.054"	"320312.743920062"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"320312.743920062"	""	""	""	""	""	""	""	""	""	""	"49042.540320758"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"121621.462177436"	""	""
"False"	"CL(22:6_14:1_16:1_16:1)"	"C77 H132 O17 P2"	"No match"	"Full match"	"1390.88877"	"18.528"	"319139.339278814"	"Single match found"	"168235.642879112"	"319139.339278814"	"198958.829036148"	"62112.6582223746"	"96125.5410603349"	"40051.2612002168"	"71940.0959013408"	"86292.4054759411"	"162067.575343708"	"136591.706452405"	"188290.086583335"	"318950.631896688"	"201659.842394308"	"165056.683489354"	"21675.4520141412"	""	"69531.6885274705"	"43103.6236753577"	"72921.0591518229"	""	"42441.7747150464"	""	"124982.288164397"	"139675.429259993"	"26453.2561352649"	"38639.1828405409"	"136972.047822785"	"119882.610349571"	"125577.581851799"	"111535.625550034"	""	"115979.446730441"	"67498.7673778222"	"163807.098034638"	"208682.219718155"	"63493.4846437065"	"98595.7620589612"	"62958.7522829579"	""	""	""	"43825.0975209988"	"24753.9633794984"	"144977.172557219"	""	"121857.427278539"	"16797.6029848804"	"35045.5934356935"	"49312.2915968331"	"30765.3926591213"	""	"84815.7103900702"	"35700.5742768948"	"78129.2613069995"	""
"False"	"CL(18:2_16:1_18:1_18:1)"	"C79 H144 O17 P2"	"No results"	"Invalid mass"	"1426.97388"	"19.758"	"306898.066943445"	"Multiple matches found"	""	""	""	""	""	""	""	""	"306898.066943445"	""	""	""	""	""	"34352.8511538345"	""	""	""	""	"32990.4555478799"	""	""	""	""	""	""	"53637.1674190862"	""	""	""	""	""	"7808.23236323514"	"59793.9920081837"	""	""	""	""	""	""	"11003.9585574312"	""	""	""	""	""	"41367.8963015938"	""	""	"64018.228123224"	""	""	""	""	""
"False"	"CL(64:5)"	"C73 H132 O17 P2"	"No match"	"Full match"	"1342.89063"	"18.399"	"300610.439228693"	"Single match found"	"32260.4280012123"	"300610.439228693"	"22061.1779324874"	""	""	""	""	""	"35592.1959136139"	"34327.467332352"	""	"49822.4134474486"	"38043.6858873617"	"34109.3918053531"	""	""	""	""	""	""	""	""	"25845.382708688"	""	""	""	""	"20260.3778266"	"27032.1960857114"	""	""	"30779.9504491442"	""	"32060.8928545"	"39226.2078690506"	""	""	""	""	""	""	""	""	""	""	"42114.2136574319"	""	""	""	""	""	""	""	""	""
"False"	"TG(19:0_11:1_8:0)"	"C41 H79 N O6"	"No results"	"Full match"	"681.58805"	"16.099"	"297943.600002459"	"Multiple matches found"	""	"16566.3140949772"	""	""	""	"208818.377473099"	""	""	""	""	""	""	""	""	""	""	""	"297943.600002459"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"190157.531148448"	""	"223004.515499955"	""	""	"25298.0372370335"	""	""	""	""	""	""	""
"False"	"TG(14:0_11:1_18:3)"	"C46 H83 N O6"	"Not the top hit"	"Full match"	"745.61864"	"17.158"	"295540.026893653"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"295540.026893653"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(26:0_16:0_16:0)"	"C61 H121 N O6"	"Unused"	"Full match"	"963.91548"	"22.738"	"289351.187653986"	"Single match found"	""	"65016.6676265171"	"96649.4644534263"	""	""	""	"95736.0184645812"	"58522.1255250223"	"148270.014219059"	"289351.187653986"	"169401.070311681"	"88906.0851218599"	"160808.774320045"	"68515.6534080505"	""	""	"91217.8042351132"	"60663.6187974719"	""	""	"60677.6192707268"	""	"28438.742636858"	""	""	""	"53900.7374138647"	"46834.9194880197"	""	"159341.541538364"	"59393.4324446238"	"74140.8018976225"	""	"135199.618023351"	"53462.8977459431"	""	""	"191996.96217995"	"44803.9307428992"	""	""	"143012.203739044"	""	"187018.319598427"	"33890.9984387688"	"28869.1522803211"	""	"184722.896815253"	"44179.5963206755"	""	"26814.4532346719"	"43439.5103441686"	""	""	""
"False"	"PS(33:2)"	"C39 H72 N O10 P"	"Not the top hit"	"Full match"	"745.48691"	"4.318"	"287639.736258828"	"Single match found"	""	"218124.245428561"	""	""	""	""	""	""	"87991.6289525633"	"69019.7183063405"	""	"287639.736258828"	""	""	""	""	""	""	""	"64517.6976128889"	"65021.8110130326"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(18:0_18:1_18:1)"	"C57 H109 N O6"	"No match"	"Full match"	"903.82164"	"22.523"	"286917.104113387"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"286917.104113387"	""	""	""
"False"	"PC(18:3_20:5)"	"C46 H76 N O8 P"	"Invalid mass"	"Invalid mass"	"801.52301"	"7.580"	"283553.940778524"	"Single match found"	""	""	"283553.940778524"	""	""	""	""	""	""	""	""	""	""	""	""	""	"51150.648750716"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"48158.7464770831"	""	""	""	""	""	""	"21082.200150658"	""
"False"	"PC(25:1_8:0)"	"C41 H80 N O8 P"	"Not the top hit"	"Full match"	"745.56169"	"11.199"	"281755.30669945"	"Single match found"	"280224.20511781"	""	"61173.8379793062"	"74020.2618851049"	"152531.08882725"	"77844.4068595759"	"251071.081533932"	""	"100284.235500139"	"215431.813207761"	""	""	"175956.784155924"	"208455.225240836"	""	""	"151903.642187831"	""	"146518.367408446"	""	"202348.580666009"	"156000.584515758"	""	"97085.6398340084"	"174234.599105951"	""	"113132.615821821"	"162917.353508297"	"130014.268139893"	""	""	"148135.239882082"	"146093.413448623"	"233962.393878211"	"249917.461852686"	""	"116662.569087204"	"171681.747495657"	"99936.5605651925"	"117869.989985773"	""	""	"204760.77280339"	""	"108550.374991544"	""	"107445.480531962"	""	""	"74196.99794999"	"123291.288628052"	"281755.30669945"	""	""	"15963.5954562154"
"False"	"PS(18:2_18:2)"	"C42 H74 N O10 P"	"No match"	"Invalid mass"	"783.50097"	"9.053"	"281173.132006039"	"Single match found"	"255248.676066686"	""	"143618.442220289"	"262472.585671775"	""	""	""	"109229.301841856"	"141561.08807902"	"152288.219044591"	"148338.041621624"	""	"163459.008271709"	"143883.30606004"	"190726.708896986"	"281173.132006039"	"176579.838994172"	""	"201822.848256002"	"227371.224253322"	"226798.03317658"	"226716.219620623"	"243925.841241986"	"206229.807542952"	"217728.022801801"	""	"83117.8668150563"	"214660.914424908"	"116011.824746892"	"18125.5194032672"	""	"175464.553049536"	"146742.540116191"	""	""	""	""	""	"205091.449166165"	""	"67066.0171138439"	""	""	""	"188305.819408291"	"173728.593776345"	""	"261792.571428639"	""	""	""	""	"183989.915180557"	"140956.584726808"	"129576.349827213"
"False"	"LPC(16:2)"	"C24 H46 N O7 P"	"Not the top hit"	"Full match"	"491.29907"	"1.767"	"280827.068087796"	"Single match found"	"137659.008573809"	"34821.9938414064"	"77482.9959441005"	""	"11868.2871073267"	"64525.666114757"	"68705.6733532387"	"63493.9630437198"	"58807.8864995826"	"81023.3271365986"	"80300.5377732465"	"36035.4415658034"	"60313.1915374853"	"78843.9060960787"	"85209.8684257225"	"47267.913027993"	"57615.4305636116"	"93496.5920074359"	"45312.2540838394"	"94110.3503949502"	""	"81614.8032434011"	"180117.615030461"	"40697.9997370472"	"105740.130632651"	"52460.9392913608"	"59595.2601323179"	"23579.0136048307"	"109525.320348614"	"205494.397949795"	"174427.957783056"	"92212.3238719469"	"67941.5383291547"	"75461.4617649095"	"94873.9207378721"	"77100.2225798077"	"33655.3710844166"	"80457.8809190408"	"108362.580705161"	"137966.998753383"	"29582.8142606216"	"118789.541161093"	"72380.0208512121"	"40989.476643431"	"70393.1894459122"	"89839.6996721206"	"53303.7774625628"	"220586.252922806"	"58037.9842797614"	"114035.749468393"	"280827.068087796"	"71774.4117673267"	"69799.5454288511"	"46618.1174052377"	"107599.934472539"
"False"	"TG(19:0_11:1_8:0)"	"C41 H79 N O6"	"Not the top hit"	"Full match"	"681.58746"	"16.205"	"279321.270276005"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"113226.668720944"	""	""	""	"279321.270276005"	""	""	""	""	""	""	""	"100587.701314318"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"100423.296112987"
"False"	"PE(17:0e)"	"C22 H46 N O7 P"	"Not the top hit"	"Full match"	"467.29955"	"3.731"	"270133.887619862"	"Multiple matches found"	"79601.9716286903"	""	"98038.0507553357"	"96612.8815173242"	"77378.173123844"	"229931.400695852"	"80520.9886738156"	"103668.471863588"	"95597.3093379381"	"100591.256109649"	"80437.8972404228"	"55488.3918985405"	"64955.3479315602"	"107233.75047212"	"95547.5879256218"	"88160.0208043244"	"75562.0885288929"	"110463.648801199"	"57640.5647698565"	"131566.940224547"	"87592.6535661515"	"66122.0131199304"	"71202.1001043551"	"52564.3932031967"	"221915.506422808"	"111721.998469181"	"26866.0108755947"	"89116.0367629923"	"103008.970992825"	"145153.700441627"	"127688.344690076"	"101540.24226587"	"134241.678712644"	"77042.8885360619"	"69698.0868724995"	"85802.6197725942"	"63775.8202321267"	"65935.0999368041"	"239670.120168705"	"127871.594120846"	"60375.2062736415"	"64354.8369650134"	"98605.5395283985"	"150386.100686238"	"159153.732753241"	"52386.2883792408"	"270133.887619862"	"111374.149003534"	"98299.568112043"	"79943.2351856813"	"77969.2688930666"	"65436.5994372695"	"71861.7862680319"	"95981.9055203382"	"99189.2232383318"
"False"	"LPC(22:5)"	"C30 H52 N O7 P"	"Not the top hit"	"Full match"	"569.34573"	"2.674"	"265924.618283668"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"265924.618283668"	""	""	"11126.4366831811"	""	"27404.2448457303"	"21403.5323281574"	"26591.3804714977"	""	"237911.398863685"	""	""	""	""	""	""
"False"	"TG(18:0e_16:0_18:1)"	"C55 H109 N O5"	"Not the top hit"	"Full match"	"863.82726"	"22.058"	"265914.953304063"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"265914.953304063"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"DG(20:2)"	"C23 H43 N O5"	"No match"	"Full match"	"413.31222"	"1.712"	"264491.626779724"	"Multiple matches found"	"107127.103043756"	"90598.8755036183"	"77567.8089329423"	"36390.6171951943"	"18334.9785287463"	"103858.609582519"	"171234.040058532"	"154641.46379321"	"131094.652357725"	"137531.944661833"	"264491.626779724"	"208117.560500264"	"209516.777398727"	"173363.912228877"	"78077.2517947766"	"120994.786518963"	"67634.5904058061"	"127762.8733741"	"52229.4813381042"	"86539.8898586225"	"122861.774870603"	"62942.9962848005"	"37686.3202544174"	"48329.2700965724"	"50517.8232067553"	"35318.2006054271"	"105886.481527687"	"75967.0087379724"	"117062.460512144"	"144012.163378988"	"64828.8387004801"	"74172.0548928623"	"80546.2924398164"	"91054.39663848"	"110369.389769372"	"112990.623535959"	"28772.3844000621"	"68601.3218177106"	"60401.9241452767"	"42874.839977722"	"15082.6162820036"	"109429.123722829"	"41213.7695948239"	"73968.0905171554"	"39334.7597487105"	"77391.1399687982"	"103092.580641849"	"189857.355356819"	"56936.5108314569"	"39667.093549809"	"95663.2194464817"	"85908.3382672561"	"26281.6744919828"	"66929.8483593082"	"135755.414986248"
"False"	"PG(40:2)"	"C46 H87 O10 P"	"No match"	"Invalid mass"	"830.59859"	"4.174"	"264183.73163181"	"Single match found"	"205447.424412233"	"150220.684926794"	"186797.873334898"	"214159.200097676"	"163363.398474076"	"174422.598718879"	"167623.050806403"	"145046.712316024"	"210631.155842271"	"149773.428329125"	"135137.407239724"	"155290.232694295"	"136091.144561863"	"206929.444875448"	"202556.941440835"	"135799.240958988"	"233428.350892768"	"148993.861526839"	"184335.80955643"	"207454.557653502"	"195180.672345552"	"167632.181470308"	"177270.560544491"	"176545.569185244"	"148304.28990289"	"224830.679349982"	"178447.82401176"	""	"167950.756340939"	"159413.452527941"	"180041.52837995"	"207200.160883754"	"182391.305131189"	"146086.589352081"	"189883.948061301"	"205323.430228435"	"167139.868368277"	"206390.857003128"	"190141.823409358"	"228559.850818201"	"59252.7445046474"	"264183.73163181"	"160206.240547782"	"211813.596217098"	"132596.432735107"	"142202.46897907"	"177607.438089966"	"175554.052413992"	"240977.158675766"	"175041.552414084"	"166670.350364544"	"192694.541789905"	"214390.730177342"	"202428.24849637"	"235020.110075958"
"False"	"SPH(d16:0)"	"C16 H35 N O2"	"Invalid mass"	"Invalid mass"	"273.26540"	"1.415"	"263312.01256157"	"Single match found"	""	"20975.4380540861"	""	""	""	"14772.117688021"	"14511.2910756547"	"12422.4377598169"	""	""	""	""	""	""	""	"18022.9157081574"	""	""	""	""	"38129.8594522548"	"13874.6310624188"	""	""	""	"263312.01256157"	""	""	""	""	""	""	""	""	""	""	""	""	"9254.82430020088"	"12361.5867512899"	""	""	""	""	""	""	""	"9218.44712094074"	""	""	""	""	""	""	""
"False"	"TG(4:0_18:1_18:3)"	"C43 H77 N O6"	"No match"	"Invalid mass"	"703.57095"	"16.169"	"262949.942885279"	"Single match found"	""	""	""	""	"16007.8223057948"	""	""	""	"252992.032171509"	""	""	""	""	""	""	""	""	""	""	""	""	""	"82120.9398393499"	""	""	""	"76639.493644494"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"262949.942885279"	""	""	"91446.5034912795"	""	""	""	""	""	""	""	""	""
"False"	"PC(25:1_8:0)"	"C41 H80 N O8 P"	"No match"	"Full match"	"745.55902"	"11.548"	"255320.332893454"	"Single match found"	"255320.332893454"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"4755.70090042487"	""	""	""	""	""	""	""	""	""	""	""	""	"14130.4205667977"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(19:1_8:0_9:0)"	"C39 H75 N O6"	"No results"	"Full match"	"653.55789"	"14.469"	"252564.204617596"	"Single match found"	""	""	"89325.0577189254"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"25473.064902206"	"252564.204617596"	""	""	""	"31480.2406927763"	""	"70057.6724185385"	""	""	""	"50969.2805204789"	""	""	"32701.274197265"	""	"46891.4793468475"	""	""	""	""	""	""	""	""	""	"17464.0226152149"	""
"False"	"TG(16:2e_22:0_18:1)"	"C59 H113 N O5"	"Unused"	"Full match"	"915.85768"	"22.145"	"241858.060450552"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"110225.759915961"	"215888.090151636"	""	""	""	"216416.422012302"	"241858.060450552"	""	""
"False"	"LPC(18:4)"	"C26 H46 N O7 P"	"No match"	"Invalid mass"	"515.29636"	"1.669"	"241558.981986167"	"Single match found"	"81632.3831313721"	""	"42657.4153075282"	""	""	""	"40575.0484758861"	"34529.4092709488"	"29622.0618647785"	"36252.60968947"	"41505.7101593154"	""	"22257.5683412687"	"31220.637140878"	"35710.9556990726"	""	"32776.5208015456"	""	"20350.1857756418"	"67855.9095321504"	"16642.9774679686"	"37573.0303564406"	"94811.106099285"	""	"51967.8060010435"	"33105.2225230286"	"20281.4943399178"	""	"46687.6578525227"	"89113.4917125865"	"76646.1147066471"	"28398.10305757"	""	"30765.0573785728"	"23438.0625894819"	"34676.9585512479"	""	"82363.8973482564"	"105292.839916595"	"85281.9862178304"	"21934.1275021476"	"83530.3260896004"	"70107.4881658001"	"31636.0158976195"	"64731.0807681415"	"50637.0270010354"	""	"130311.215911478"	"54835.2730703925"	"72148.2234130981"	"241558.981986167"	"19089.8633440037"	""	""	"33690.9776582768"
"False"	"PS(20:3e)"	"C26 H46 N O9 P"	"No match"	"Invalid mass"	"547.28762"	"3.135"	"240270.56688225"	"Single match found"	"182191.468411012"	""	""	""	""	""	"118706.772074082"	""	""	""	""	"126936.187877306"	"157487.635898699"	""	"176715.732598554"	""	"136854.138319693"	"155669.368411166"	""	"96353.3953200273"	"57314.4587084006"	""	""	"162867.897365616"	"84362.5658361085"	"156585.827289166"	"176862.731672086"	"85472.4065113883"	""	""	"142295.795786763"	"148420.363151796"	""	"185845.061645858"	""	"146597.599362964"	"135235.357504423"	"165319.412950549"	""	"156898.064151415"	"124716.834886864"	""	""	""	"240270.56688225"	""	""	"161120.014398249"	"230751.956435249"	""	""	""	""	"132211.324368728"	"113085.547097641"
"False"	"SPH(t17:0)"	"C17 H37 N O3"	"Full match"	"Full match"	"303.27592"	"1.629"	"237968.746572845"	"Single match found"	"93898.6146517864"	"97221.7203947812"	"115296.426031741"	"52337.7340910796"	"48246.7901027259"	"205329.535023917"	"208801.846204964"	"163717.524025863"	"44831.553150165"	"223639.618275073"	"41799.1280529695"	"40736.847673261"	"106355.051807221"	"16263.1582564154"	"23626.2858870948"	"22927.1021154101"	"32456.3215496446"	"74122.4810719977"	"61886.2686138974"	"50110.0099112056"	"237968.746572845"	"53076.8088872681"	"157611.766764519"	"81680.4876558857"	"28390.3140942937"	"86239.4557461473"	"33849.6076992174"	"26951.566313408"	"26203.4144778652"	"50208.1461221528"	"31263.6076034147"	"31583.7985200948"	"65651.616014927"	"43801.5179092585"	"89339.869188007"	"36936.2863186379"	"99065.3379875228"	"88477.3622458278"	"194101.985173496"	"62353.0633656175"	"31230.7956719436"	"93904.7610107644"	"211910.378280173"	"114305.433318268"	"76901.9720367663"	"90170.7367124809"	"38583.3092376732"	"173729.993983651"	"34217.9663029861"	"38948.7313485898"	"22495.752116639"	"26952.2084539869"	"49773.3453255077"	"35866.1950334532"	"46983.863408181"
"False"	"PE(10:1e_10:0)"	"C25 H50 N O7 P"	"No match"	"Full match"	"507.33073"	"4.175"	"235671.717148618"	"Single match found"	"180324.357842248"	"85682.1226052095"	"109097.810269239"	"77405.4940271009"	"64169.6661814684"	"88175.4428295738"	"101883.384062934"	"96613.3590149415"	"97921.6247182706"	"63066.2820812961"	"105421.685569444"	"80005.9095838063"	"86760.8750204889"	"91949.3739081259"	"96200.4329957421"	"72425.0031123109"	"94673.4449495739"	"60562.2644144214"	"55316.6366566941"	"97198.3529429775"	"64587.7983163797"	"67492.1794159807"	"235671.717148618"	"97117.8784498794"	"190753.994940627"	"93726.5680984291"	"106614.041767742"	"46985.074717843"	"142495.568431703"	"185328.805768287"	"152307.015478035"	"146124.102545285"	"153821.060843376"	"89141.5683790639"	"123990.252245318"	"72041.0930803746"	"58734.5120954326"	"97188.6931395766"	"126135.4026613"	"169583.347134961"	"16142.1062955823"	"135006.124268808"	"72752.7869035918"	"76993.8150480058"	"77431.7324382753"	"125819.968627793"	"59218.8767508221"	"172893.0741285"	"76311.7614939885"	"129752.263456917"	"167590.257002062"	"80827.1662779262"	"148461.786519995"	"73670.3817230274"	"81701.2769599714"
"False"	"PE(37:2e)"	"C42 H82 N O7 P"	"No results"	"Full match"	"743.57924"	"11.509"	"235239.09041666"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"89707.6261660383"	""	""	""	""	""	""	""	""	""	""	""	"235239.09041666"	""	""
"False"	"PC(18:0_18:1)"	"C44 H86 N O8 P"	"No match"	"Invalid mass"	"787.61652"	"13.445"	"228451.577492952"	"Single match found"	"119052.126477594"	"124462.960457176"	"54753.8439073545"	"193629.762717605"	"228451.577492952"	"154855.374906414"	"57545.7393065242"	"88752.9146509992"	"38825.0991253672"	"78798.1294294643"	"40329.2702939501"	"59539.6973804163"	"44357.508990508"	"71896.1415907623"	"89257.5143107888"	"53425.5188485689"	"72497.4925350081"	"94260.4973263028"	"110380.196466829"	"86403.1371177946"	"62211.6202787132"	"67822.738064698"	"220534.322015388"	"135301.998467474"	"71976.7010753045"	"217199.527357377"	"66031.6590397547"	"185265.826372249"	"79853.7204616456"	"63187.3746314474"	"44756.6843825623"	"86987.0435704972"	"80996.8586983342"	"36814.9394392311"	"62756.4242557946"	"80873.9180838415"	"90551.6961080846"	"50484.4318479306"	""	"104151.208222338"	""	""	"141382.052624947"	"62180.5097332349"	"122814.912515197"	"182284.716024385"	"216297.663647108"	"77981.1499530207"	"61872.2890808325"	"56762.5428700049"	"46672.6545943659"	"53300.526263864"	"185726.880021323"	"123554.91356243"	"56836.125021385"
"False"	"TG(18:0_18:1_10:3)"	"C49 H89 N O6"	"Full match"	"Full match"	"787.66612"	"19.663"	"226554.391899279"	"Single match found"	""	""	""	""	""	""	""	""	"226554.391899279"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(10:0_10:1_18:1)"	"C41 H77 N O6"	"Not the top hit"	"Full match"	"679.57213"	"14.868"	"222073.216127496"	"Single match found"	""	""	"36431.9740636067"	"34840.017773855"	""	""	""	""	""	""	""	""	""	""	"45882.2861072147"	""	""	""	"36647.9267946937"	"21234.8371013213"	""	"21119.3645967135"	""	""	"104398.144838133"	""	"40792.1508556217"	""	""	""	"222073.216127496"	""	""	""	""	""	""	""	"217285.600297721"	""	""	""	"19778.318030422"	"18292.7124822634"	""	""	""	""	""	"21378.8231254642"	""	"112844.011977357"	""	""	""
"False"	"LPC(20:1)"	"C28 H56 N O7 P"	"Not the top hit"	"Full match"	"549.37696"	"4.056"	"221742.70361436"	"Single match found"	"197929.104641078"	"88400.7360338588"	"135016.309171016"	"65701.5733500615"	"41636.0663220808"	"41345.3263176726"	"111059.663914719"	"93792.2380070974"	"105734.843166309"	"133369.876468081"	"113506.817628683"	"96203.9557954647"	"115989.051218885"	"87547.1676682956"	"62888.4970683917"	"58485.8829078242"	"69836.7266280221"	"47938.3310189748"	"58047.4768089486"	"94343.4268180679"	"46980.525282248"	"70633.0529610452"	"221742.70361436"	"115988.985827775"	"114012.280833094"	"69689.5156624948"	"122008.11225201"	"41210.7476690754"	"187694.541766789"	"216154.07263816"	"147550.401511855"	"124659.629815245"	"152664.952865842"	"115345.551641243"	"182849.212555873"	"101839.430725242"	"41245.1562531396"	"126821.561452817"	"108952.191695858"	"191069.28542241"	"14449.8544482571"	"138330.442127075"	"83305.910237227"	"86849.6594577939"	"65148.8353958445"	"147957.197878666"	"40758.0346346511"	"181969.152443918"	"90760.9917435878"	"143657.473233966"	"151429.456841113"	"99106.0284852382"	"102042.57179644"	"51690.1114269164"	"59742.0717904122"
"False"	"CL(18:1_16:1_18:1_18:1)"	"C79 H146 O17 P2"	"No match"	"Full match"	"1428.99774"	"20.503"	"221276.659008203"	"Single match found"	""	"221276.659008203"	""	""	"151168.241211549"	""	""	""	""	""	""	"85349.8411182266"	""	"57943.4500866989"	""	""	""	""	""	""	""	""	""	""	""	""	"16929.2168881811"	"63029.9615316888"	""	""	"12238.3462293339"	""	""	""	""	"24257.7401167037"	""	""	""	""	""	""	""	""	""	""	""	""	""	"34951.7217772414"	""	"50621.3415971821"	"21490.3371187945"	"35632.3743495871"	""
"False"	"TG(14:1_17:1_16:1)"	"C50 H93 N O6"	"No match"	"Full match"	"803.69634"	"19.532"	"219411.364339237"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	"219411.364339237"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
